trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11532020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -069,shp-27-51,1,1
12788070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -049,shp-27-51,1,1
1270010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -039,shp-27-51,1,1
12270020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -072,shp-27-51,1,1
8725020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -068,shp-27-51,1,1
8480070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -048,shp-27-51,1,1
9852010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -030,shp-27-51,1,1
9249020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -059,shp-27-51,1,1
8744080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -030,shp-27-51,1,1
2288080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -036,shp-27-51,1,1
3399080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -037,shp-27-51,1,1
3504010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -037,shp-27-51,1,1
4942020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -066,shp-27-51,1,1
4985020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -067,shp-27-51,1,1
4297010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -032,shp-27-51,1,1
3310020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -062,shp-27-51,1,1
3363020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -071,shp-27-51,1,1
5184020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -068,shp-27-51,1,1
5139020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -067,shp-27-51,1,1
5446010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -033,shp-27-51,1,1
4116070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -048,shp-27-51,1,1
4539070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -042,shp-27-51,1,1
4522070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -038,shp-27-51,1,1
6654020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -066,shp-27-51,1,1
4976080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -033,shp-27-51,1,1
8471080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -038,shp-27-51,1,1
8016070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -045,shp-27-51,1,1
8576080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -035,shp-27-51,1,1
8551080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -029,shp-27-51,1,1
7535070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -049,shp-27-51,1,1
7739020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -070,shp-27-51,1,1
6992020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -063,shp-27-51,1,1
585020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -065,shp-27-51,1,1
3761020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -072,shp-27-51,1,1
7270080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -037,shp-27-51,1,1
7174020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -065,shp-27-51,1,1
1112020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -071,shp-27-51,1,1
1097070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -036,shp-27-51,1,1
11913070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -044,shp-27-51,1,1
12539010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -036,shp-27-51,1,1
11729020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -070,shp-27-51,1,1
1217020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -073,shp-27-51,1,1
12196070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -039,shp-27-51,1,1
10153020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -073,shp-27-51,1,1
10320080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -034,shp-27-51,1,1
12529020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -060,shp-27-51,1,1
13384070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -045,shp-27-51,1,1
12735010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -035,shp-27-51,1,1
13477020,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -076,shp-27-51,1,1
13323010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -039,shp-27-51,1,1
1360080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -038,shp-27-51,1,1
1424070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -043,shp-27-51,1,1
13103070,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -041,shp-27-51,1,1
2997080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -039,shp-27-51,1,1
1458080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -028,shp-27-51,1,1
1799010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,26 -031,shp-27-51,1,1
14121010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -037,shp-27-51,1,1
3330080,27,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -032,shp-27-51,1,1
1887010,27,4,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,27 -038,shp-27-51,1,1
1821020,27,3,INBOUND-DOWNTOWN,,1,27 -065,shp-27-02,1,1
1656020,27,3,INBOUND-DOWNTOWN,,1,27 -068,shp-27-02,1,1
14031020,27,3,INBOUND-DOWNTOWN,,1,27 -072,shp-27-02,1,1
14045010,27,4,INBOUND-DOWNTOWN,,1,27 -037,shp-27-02,1,1
13277010,27,4,INBOUND-DOWNTOWN,,1,27 -035,shp-27-02,1,1
13525080,27,2,INBOUND-DOWNTOWN,,1,27 -035,shp-27-02,1,1
13535020,27,3,INBOUND-DOWNTOWN,,1,27 -064,shp-27-02,1,1
1248070,27,1,INBOUND-DOWNTOWN,,1,27 -049,shp-27-02,1,1
13173020,27,3,INBOUND-DOWNTOWN,,1,27 -072,shp-27-02,1,1
13019020,27,3,INBOUND-DOWNTOWN,,1,27 -074,shp-27-02,1,1
13892010,27,4,INBOUND-DOWNTOWN,,1,27 -033,shp-27-02,1,1
12577020,27,3,INBOUND-DOWNTOWN,,1,27 -067,shp-27-02,1,1
12704020,27,3,INBOUND-DOWNTOWN,,1,27 -075,shp-27-02,1,1
10899020,27,3,INBOUND-DOWNTOWN,,1,27 -076,shp-27-02,1,1
11324010,27,4,INBOUND-DOWNTOWN,,1,27 -039,shp-27-02,1,1
11726080,27,2,INBOUND-DOWNTOWN,,1,26 -028,shp-27-02,1,1
11007020,27,3,INBOUND-DOWNTOWN,,1,27 -069,shp-27-02,1,1
12615010,27,4,INBOUND-DOWNTOWN,,1,27 -036,shp-27-02,1,1
12232080,27,2,INBOUND-DOWNTOWN,,1,26 -029,shp-27-02,1,1
1244010,27,4,INBOUND-DOWNTOWN,,1,27 -037,shp-27-02,1,1
6818020,27,3,INBOUND-DOWNTOWN,,1,27 -073,shp-27-02,1,1
3611080,27,2,INBOUND-DOWNTOWN,,1,27 -037,shp-27-02,1,1
364020,27,3,INBOUND-DOWNTOWN,,1,27 -070,shp-27-02,1,1
4109070,27,1,INBOUND-DOWNTOWN,,1,27 -047,shp-27-02,1,1
7605080,27,2,INBOUND-DOWNTOWN,,1,27 -039,shp-27-02,1,1
652070,27,1,INBOUND-DOWNTOWN,,1,26 -037,shp-27-02,1,1
4793020,27,3,INBOUND-DOWNTOWN,,1,27 -064,shp-27-02,1,1
7652020,27,3,INBOUND-DOWNTOWN,,1,27 -071,shp-27-02,1,1
7812080,27,2,INBOUND-DOWNTOWN,,1,27 -038,shp-27-02,1,1
9423080,27,2,INBOUND-DOWNTOWN,,1,27 -033,shp-27-02,1,1
5154070,27,1,INBOUND-DOWNTOWN,,1,27 -041,shp-27-02,1,1
863080,27,2,INBOUND-DOWNTOWN,,1,27 -036,shp-27-02,1,1
8564080,27,2,INBOUND-DOWNTOWN,,1,27 -034,shp-27-02,1,1
6354020,27,3,INBOUND-DOWNTOWN,,1,27 -066,shp-27-02,1,1
6498020,27,3,INBOUND-DOWNTOWN,,1,27 -073,shp-27-02,1,1
5253010,27,4,INBOUND-DOWNTOWN,,1,26 -031,shp-27-02,1,1
6240010,27,4,INBOUND-DOWNTOWN,,1,26 -030,shp-27-02,1,1
6167070,27,1,INBOUND-DOWNTOWN,,1,27 -043,shp-27-02,1,1
3323020,27,3,INBOUND-DOWNTOWN,,1,27 -067,shp-27-02,1,1
5694070,27,1,INBOUND-DOWNTOWN,,1,27 -048,shp-27-02,1,1
4315070,27,1,INBOUND-DOWNTOWN,,1,26 -039,shp-27-02,1,1
3216080,27,2,INBOUND-DOWNTOWN,,1,26 -031,shp-27-02,1,1
412020,27,3,INBOUND-DOWNTOWN,,1,27 -069,shp-27-02,1,1
5250020,27,3,INBOUND-DOWNTOWN,,1,27 -068,shp-27-02,1,1
3061070,27,1,INBOUND-DOWNTOWN,,1,26 -036,shp-27-02,1,1
3343010,27,4,INBOUND-DOWNTOWN,,1,26 -028,shp-27-02,1,1
2604070,27,1,INBOUND-DOWNTOWN,,1,27 -046,shp-27-02,1,1
4094080,27,2,INBOUND-DOWNTOWN,,1,27 -032,shp-27-02,1,1
420010,27,4,INBOUND-DOWNTOWN,,1,27 -039,shp-27-02,1,1
3524010,27,4,INBOUND-DOWNTOWN,,1,26 -029,shp-27-02,1,1
3590020,27,3,INBOUND-DOWNTOWN,,1,27 -070,shp-27-02,1,1
3687080,27,2,INBOUND-DOWNTOWN,,1,27 -037,shp-27-02,1,1
8978070,27,1,INBOUND-DOWNTOWN,,1,27 -044,shp-27-02,1,1
9478020,27,3,INBOUND-DOWNTOWN,,1,27 -070,shp-27-02,1,1
9689070,27,1,INBOUND-DOWNTOWN,,1,27 -042,shp-27-02,1,1
9456010,27,4,INBOUND-DOWNTOWN,,1,27 -032,shp-27-02,1,1
104020,27,3,INBOUND-DOWNTOWN,,1,27 -066,shp-27-02,1,1
10520020,27,3,INBOUND-DOWNTOWN,,1,27 -065,shp-27-02,1,1
8632010,27,4,INBOUND-DOWNTOWN,,1,27 -032,shp-27-02,1,1
1192070,27,1,INBOUND-DOWNTOWN,,1,26 -038,shp-27-02,1,1
11267010,27,4,INBOUND-DOWNTOWN,,1,27 -038,shp-27-02,1,1
9603020,27,3,INBOUND-DOWNTOWN,,1,27 -071,shp-27-02,1,1
987010,27,4,INBOUND-DOWNTOWN,,1,27 -034,shp-27-02,1,1
63020,27,3,INBOUND-DOWNTOWN,,1,26 -059,shp-27-02,1,1
6369020,27,3,INBOUND-DOWNTOWN,,1,26 -060,shp-27-02,1,1
5820070,27,1,INBOUND-DOWNTOWN,,1,27 -048,shp-27-02,1,1
5724070,27,1,INBOUND-DOWNTOWN,,1,27 -045,shp-27-02,1,1
6194080,27,2,INBOUND-DOWNTOWN,,1,27 -039,shp-27-02,1,1
5911080,27,2,INBOUND-DOWNTOWN,,1,27 -038,shp-27-02,1,1
4633020,27,3,INBOUND-DOWNTOWN,,1,27 -069,shp-27-02,1,1
81020,27,3,INBOUND-DOWNTOWN,,1,26 -063,shp-27-02,1,1
4303070,27,1,INBOUND-DOWNTOWN,,1,27 -045,shp-27-02,1,1
4330080,27,2,INBOUND-DOWNTOWN,,1,27 -032,shp-27-02,1,1
3890080,27,2,INBOUND-DOWNTOWN,,1,26 -030,shp-27-02,1,1
3005070,27,1,INBOUND-DOWNTOWN,,1,27 -049,shp-27-02,1,1
3243070,27,1,INBOUND-DOWNTOWN,,1,27 -043,shp-27-02,1,1
3346020,27,3,INBOUND-DOWNTOWN,,1,27 -073,shp-27-02,1,1
14163020,27,3,INBOUND-DOWNTOWN,,1,26 -062,shp-27-02,1,1
1863010,27,4,INBOUND-DOWNTOWN,,1,27 -038,shp-27-02,1,1
18080,28X,2,INBOUND-DOWNTOWN,,1,28X-013,shp-28X-02,1,1
1883010,28X,4,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
2274010,28X,4,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
14089080,28X,2,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
13998020,28X,3,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
1669020,28X,3,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
3248010,28X,4,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
280070,28X,1,INBOUND-DOWNTOWN,,1,28X-022,shp-28X-02,1,1
3577010,28X,4,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
4043070,28X,1,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
8050020,28X,3,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
7980010,28X,4,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
8351070,28X,1,INBOUND-DOWNTOWN,,1,28X-023,shp-28X-02,1,1
8186080,28X,2,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
820080,28X,2,INBOUND-DOWNTOWN,,1,28X-022,shp-28X-02,1,1
7406080,28X,2,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
6682080,28X,2,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
4867010,28X,4,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
5244080,28X,2,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
6388080,28X,2,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
5795010,28X,4,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
5519080,28X,2,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
6368010,28X,4,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
6382020,28X,3,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
6326010,28X,4,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
8164080,28X,2,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
7907020,28X,3,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
9871080,28X,2,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
9847010,28X,4,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
9950010,28X,4,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
944070,28X,1,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
5949020,28X,3,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
5914010,28X,4,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
9037020,28X,3,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
9341080,28X,2,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
11239080,28X,2,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
11694080,28X,2,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
12356020,28X,3,INBOUND-DOWNTOWN,,1,28X-022,shp-28X-02,1,1
127070,28X,1,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
12391080,28X,2,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
12643010,28X,4,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
8883020,28X,3,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
9274070,28X,1,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
10435070,28X,1,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
10618010,28X,4,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
9512020,28X,3,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
9515070,28X,1,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
9767070,28X,1,INBOUND-DOWNTOWN,,1,28X-025,shp-28X-02,1,1
9660010,28X,4,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
9825020,28X,3,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
9633070,28X,1,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
913080,28X,2,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
8914020,28X,3,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
8417010,28X,4,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
2140010,28X,4,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
3900020,28X,3,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
4036080,28X,2,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
5002080,28X,2,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
3009020,28X,3,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
3136020,28X,3,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
2668020,28X,3,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
5224070,28X,1,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
415080,28X,2,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
4332080,28X,2,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
4674070,28X,1,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
6013070,28X,1,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
3433010,28X,4,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
8646020,28X,3,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
8536020,28X,3,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
8409010,28X,4,INBOUND-DOWNTOWN,,1,28X-013,shp-28X-02,1,1
8330020,28X,3,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
8371010,28X,4,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
9982010,28X,4,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
5221020,28X,3,INBOUND-DOWNTOWN,,1,28X-013,shp-28X-02,1,1
8063020,28X,3,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
9505080,28X,2,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
7625020,28X,3,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
4682020,28X,3,INBOUND-DOWNTOWN,,1,28X-023,shp-28X-02,1,1
8572070,28X,1,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
6423070,28X,1,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
6802070,28X,1,INBOUND-DOWNTOWN,,1,28X-024,shp-28X-02,1,1
8110070,28X,1,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
6753010,28X,4,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
6790070,28X,1,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
6810070,28X,1,INBOUND-DOWNTOWN,,1,28X-013,shp-28X-02,1,1
5744070,28X,1,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
7388010,28X,4,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
3809080,28X,2,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
3774010,28X,4,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
6106080,28X,2,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
3952010,28X,4,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
3922070,28X,1,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
12436070,28X,1,INBOUND-DOWNTOWN,,1,28X-024,shp-28X-02,1,1
11518080,28X,2,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
12014070,28X,1,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
11787070,28X,1,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
11141020,28X,3,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
11390020,28X,3,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
11818010,28X,4,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
11790070,28X,1,INBOUND-DOWNTOWN,,1,28X-020,shp-28X-02,1,1
11934070,28X,1,INBOUND-DOWNTOWN,,1,28X-011,shp-28X-02,1,1
12097010,28X,4,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
12133010,28X,4,INBOUND-DOWNTOWN,,1,28X-022,shp-28X-02,1,1
1218070,28X,1,INBOUND-DOWNTOWN,,1,28X-023,shp-28X-02,1,1
11942080,28X,2,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
12013070,28X,1,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
11078010,28X,4,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
11048010,28X,4,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
10759020,28X,3,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
11341080,28X,2,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
11418080,28X,2,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
11024020,28X,3,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
10664010,28X,4,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
11191080,28X,2,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
1116070,28X,1,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
10061020,28X,3,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
10042070,28X,1,INBOUND-DOWNTOWN,,1,28X-012,shp-28X-02,1,1
10529070,28X,1,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
10358020,28X,3,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
12684010,28X,4,INBOUND-DOWNTOWN,,1,28X-005,shp-28X-02,1,1
13968070,28X,1,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
13161070,28X,1,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
12238070,28X,1,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
1219080,28X,2,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
12538080,28X,2,INBOUND-DOWNTOWN,,1,28X-010,shp-28X-02,1,1
12524010,28X,4,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
12467080,28X,2,INBOUND-DOWNTOWN,,1,28X-007,shp-28X-02,1,1
13502070,28X,1,INBOUND-DOWNTOWN,,1,28X-025,shp-28X-02,1,1
12321080,28X,2,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
1709070,28X,1,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
13223070,28X,1,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
13712020,28X,3,INBOUND-DOWNTOWN,,1,28X-020,shp-28X-02,1,1
13528080,28X,2,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
13448080,28X,2,INBOUND-DOWNTOWN,,1,28X-020,shp-28X-02,1,1
131010,28X,4,INBOUND-DOWNTOWN,,1,28X-020,shp-28X-02,1,1
13082080,28X,2,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
1580080,28X,2,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
13996080,28X,2,INBOUND-DOWNTOWN,,1,28X-001,shp-28X-02,1,1
2644070,28X,1,INBOUND-DOWNTOWN,,1,28X-022,shp-28X-02,1,1
2517010,28X,4,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
13832070,28X,1,INBOUND-DOWNTOWN,,1,28X-018,shp-28X-02,1,1
2106010,28X,4,INBOUND-DOWNTOWN,,1,28X-008,shp-28X-02,1,1
2125020,28X,3,INBOUND-DOWNTOWN,,1,28X-003,shp-28X-02,1,1
13723070,28X,1,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
2326010,28X,4,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
233020,28X,3,INBOUND-DOWNTOWN,,1,28X-020,shp-28X-02,1,1
3025020,28X,3,INBOUND-DOWNTOWN,,1,28X-006,shp-28X-02,1,1
2999010,28X,4,INBOUND-DOWNTOWN,,1,28X-016,shp-28X-02,1,1
286010,28X,4,INBOUND-DOWNTOWN,,1,28X-002,shp-28X-02,1,1
14072080,28X,2,INBOUND-DOWNTOWN,,1,28X-015,shp-28X-02,1,1
1443020,28X,3,INBOUND-DOWNTOWN,,1,28X-017,shp-28X-02,1,1
2179010,28X,4,INBOUND-DOWNTOWN,,1,28X-004,shp-28X-02,1,1
3204020,28X,3,INBOUND-DOWNTOWN,,1,28X-019,shp-28X-02,1,1
315020,28X,3,INBOUND-DOWNTOWN,,1,28X-021,shp-28X-02,1,1
2052080,28X,2,INBOUND-DOWNTOWN,,1,28X-014,shp-28X-02,1,1
1774080,28X,2,INBOUND-DOWNTOWN,,1,28X-009,shp-28X-02,1,1
2022020,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-005,shp-28X-52,1,1
2000080,28X,2,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-018,shp-28X-52,1,1
3252070,28X,1,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-004,shp-28X-52,1,1
2007010,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-014,shp-28X-52,1,1
2275020,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-001,shp-28X-52,1,1
